timestamp,temp,hum,rain,prev_sm,target_sm
28425600000,22.1,71,0.0,38.75,34.45
28512000000,21.5,79,7.9,34.45,36.3
28598400000,20.8,88,0.0,36.3,34.19
28684800000,20.8,88,0.0,34.19,30.12
28771200000,20.4,88,0.0,30.12,26.92
28857600000,21.0,82,0.0,26.92,24.22
28944000000,20.9,83,0.0,24.22,21.52
29030400000,20.8,84,9.6,21.52,26.43
29116800000,19.9,87,0.0,26.43,29.32
29203200000,21.0,77,0.0,29.32,25.32
29289600000,21.2,73,0.0,25.32,21.85
29376000000,21.2,78,9.3,21.85,19.34
29462400000,20.7,83,0.0,19.34,17.84
29548800000,21.2,82,0.0,17.84,17.08
29635200000,21.0,85,0.0,17.08,16.56
29721600000,20.9,83,0.0,16.56,16.08
29808000000,20.2,86,8.6,16.08,17.75
29894400000,20.9,82,0.0,17.75,19.97
29980800000,20.6,81,0.0,19.97,17.29
30067200000,21.7,70,0.0,17.29,15.03
30153600000,21.9,71,0.0,15.03,13.99
30240000000,22.2,72,0.0,13.99,13.6
30326400000,22.1,71,0.0,13.6,13.24
30412800000,21.6,68,0.0,13.24,12.89
30499200000,22.0,62,0.0,12.89,12.55
30585600000,21.2,78,15.9,12.55,19.44
30672000000,20.2,86,0.0,19.44,19.08
30758400000,20.9,81,0.0,19.08,16.39
30844800000,20.8,80,0.0,16.39,13.71
30931200000,21.0,83,0.0,13.71,11.94
31017600000,20.8,82,0.0,11.94,11.45
31104000000,21.3,76,0.0,11.45,11.16
31190400000,22.3,70,0.0,11.16,10.89
31276800000,22.8,70,0.0,10.89,10.63
31363200000,22.0,74,0.0,10.63,10.39
31449600000,21.5,77,0.0,10.39,10.15
31536000000,21.1,77,0.0,10.15,9.92
31622400000,22.6,60,0.0,9.92,9.7
31708800000,22.4,60,0.0,9.7,9.49
31795200000,22.1,64,0.0,9.49,9.29
31881600000,22.0,67,0.0,9.29,9.1
31968000000,22.0,69,0.0,9.1,8.91
32054400000,22.4,61,0.0,8.91,8.72
32140800000,23.7,37,0.0,8.72,8.55
32227200000,23.6,41,0.0,8.55,8.39
32313600000,21.9,62,0.0,8.39,8.22
32400000000,21.8,53,0.0,8.22,8.06
32486400000,22.5,43,0.0,8.06,7.91
32572800000,22.2,55,0.0,7.91,7.77
32659200000,23.0,55,0.0,7.77,7.65
32745600000,23.2,55,0.0,7.65,7.53
32832000000,22.4,62,0.0,7.53,7.39
32918400000,22.1,59,0.0,7.39,7.26
33004800000,22.7,55,0.0,7.26,7.14
33091200000,22.9,61,0.0,7.14,7.02
33177600000,23.1,59,0.0,7.02,6.91
33264000000,22.6,60,0.0,6.91,6.79
33350400000,21.8,67,0.0,6.79,6.67
33436800000,21.9,67,0.0,6.67,6.56
33523200000,23.0,58,0.0,6.56,6.45
33609600000,23.2,59,0.0,6.45,6.35
33696000000,23.5,59,0.0,6.35,6.25
33782400000,23.9,56,0.0,6.25,6.16
33868800000,24.1,57,0.0,6.16,6.07
33955200000,24.0,59,0.0,6.07,5.98
34041600000,24.5,59,0.0,5.98,5.91
34128000000,22.7,71,0.0,5.91,5.82
34214400000,23.2,70,0.0,5.82,5.74
34300800000,23.1,68,0.0,5.74,5.66
34387200000,23.5,61,0.0,5.66,5.58
34473600000,23.8,54,0.0,5.58,5.49
34560000000,22.7,66,0.0,5.49,5.4
34646400000,21.9,72,0.0,5.4,5.32
34732800000,22.9,67,0.0,5.32,5.26
34819200000,23.4,63,0.0,5.26,5.18
34905600000,23.4,63,0.0,5.18,5.11
34992000000,22.7,63,0.0,5.11,5.03
35078400000,23.3,60,0.0,5.03,4.96
35164800000,23.4,59,0.0,4.96,4.88
35251200000,23.3,61,0.0,4.88,4.81
35337600000,23.5,66,0.0,4.81,4.75
